,Provincias,Ramas de actividad,periodo,Total
613,19,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2020,1119976.0
614,19,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2019,1146314.0
615,19,Valor añadido bruto total,2021,4978548.0
616,19,Valor añadido bruto total,2020,4606139.0
617,19,Valor añadido bruto total,2019,4956792.0
618,19,Impuestos netos sobre los productos,2021,524199.0
619,19,Impuestos netos sobre los productos,2020,441737.0
620,19,Impuestos netos sobre los productos,2019,508545.0
621,21,"A. Agricultura, ganadería, silvicultura y pesca",2021,887316.0
622,21,"A. Agricultura, ganadería, silvicultura y pesca",2020,644247.0
623,21,"A. Agricultura, ganadería, silvicultura y pesca",2019,692537.0
624,21,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,2134574.0
625,21,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2020,1494167.0
626,21,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2019,1948511.0
627,21,C. - De las cuales: Industria manufacturera,2021,1000517.0
628,21,C. - De las cuales: Industria manufacturera,2020,630072.0
629,21,C. - De las cuales: Industria manufacturera,2019,1067398.0
630,21,F. Construcción,2021,485002.0
631,21,F. Construcción,2020,468596.0
632,21,F. Construcción,2019,546306.0
633,21,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,1793457.0
634,21,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2020,1545198.0
635,21,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2019,1951281.0
636,21,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,2041220.0
637,21,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2020,1949759.0
638,21,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2019,1996873.0
639,21,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,2396255.0
640,21,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2020,2332641.0
641,21,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2019,2427483.0
642,21,Valor añadido bruto total,2021,9737824.0
643,21,Valor añadido bruto total,2020,8434608.0
644,21,Valor añadido bruto total,2019,9562991.0
645,21,Impuestos netos sobre los productos,2021,1025311.0
646,21,Impuestos netos sobre los productos,2020,808894.0
647,21,Impuestos netos sobre los productos,2019,981121.0
648,22,"A. Agricultura, ganadería, silvicultura y pesca",2021,972723.0
649,22,"A. Agricultura, ganadería, silvicultura y pesca",2020,1035363.0
650,22,"A. Agricultura, ganadería, silvicultura y pesca",2019,846752.0
651,22,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,1105405.0
652,22,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2020,891562.0
653,22,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2019,945859.0
654,22,C. - De las cuales: Industria manufacturera,2021,867271.0
655,22,C. - De las cuales: Industria manufacturera,2020,746279.0
656,22,C. - De las cuales: Industria manufacturera,2019,781522.0
657,22,F. Construcción,2021,442920.0
658,22,F. Construcción,2020,430346.0
659,22,F. Construcción,2019,388936.0
660,22,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,1275846.0
661,22,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2020,1113337.0
662,22,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2019,1409365.0
663,22,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,1055854.0
664,22,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2020,1010901.0
665,22,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2019,1020279.0
666,22,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,1301635.0
667,22,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2020,1246288.0
668,22,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2019,1283310.0
669,22,Valor añadido bruto total,2021,6154383.0
670,22,Valor añadido bruto total,2020,5727797.0
671,22,Valor añadido bruto total,2019,5894501.0
672,22,Impuestos netos sobre los productos,2021,648005.0
673,22,Impuestos netos sobre los productos,2020,549306.0
674,22,Impuestos netos sobre los productos,2019,604750.0
675,23,"A. Agricultura, ganadería, silvicultura y pesca",2021,1535182.0
676,23,"A. Agricultura, ganadería, silvicultura y pesca",2020,1250522.0
677,23,"A. Agricultura, ganadería, silvicultura y pesca",2019,897842.0
678,23,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,1362513.0
679,23,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2020,1222063.0
680,23,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2019,1291407.0
681,23,C. - De las cuales: Industria manufacturera,2021,1182833.0
682,23,C. - De las cuales: Industria manufacturera,2020,1078634.0
683,23,C. - De las cuales: Industria manufacturera,2019,1142351.0
684,23,F. Construcción,2021,596843.0
685,23,F. Construcción,2020,545873.0
686,23,F. Construcción,2019,593931.0
687,23,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,1900108.0
688,23,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2020,1636284.0
689,23,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2019,2103115.0
690,23,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,2144868.0
691,23,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2020,2073365.0
692,23,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2019,2143888.0
693,23,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,3095299.0
694,23,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2020,3013399.0
