,energia (MWh),type,code_com,mes,year,porcentaje_generacion
1268,233144.363,Hidráulica,5,12,2020,0.17404
1269,394171.704,Eólica,5,1,2020,0.54399
1270,425887.595,Eólica,5,2,2020,0.53898
1271,668910.602,Eólica,5,3,2020,0.55968
1272,438322.747,Eólica,5,4,2020,0.44177
1273,497416.938,Eólica,5,5,2020,0.43483
1274,464523.454,Eólica,5,6,2020,0.46804
1275,702703.285,Eólica,5,7,2020,0.59501
1276,668388.852,Eólica,5,8,2020,0.62342
1277,638260.961,Eólica,5,9,2020,0.6739
1278,858017.434,Eólica,5,10,2020,0.71049
1279,495030.509,Eólica,5,11,2020,0.66239
1280,1062711.647,Eólica,5,12,2020,0.79332
1281,38977.426,Solar fotovoltaica,5,1,2020,0.05379
1282,90623.606,Solar fotovoltaica,5,2,2020,0.11469
1283,110752.033,Solar fotovoltaica,5,3,2020,0.09267
1284,130256.844,Solar fotovoltaica,5,4,2020,0.13128
1285,184508.348,Solar fotovoltaica,5,5,2020,0.16129
1286,197867.205,Solar fotovoltaica,5,6,2020,0.19937
1287,216928.639,Solar fotovoltaica,5,7,2020,0.18368
1288,190992.433,Solar fotovoltaica,5,8,2020,0.17814
1289,155115.966,Solar fotovoltaica,5,9,2020,0.16378
1290,105574.1,Solar fotovoltaica,5,10,2020,0.08742
1291,46269.485,Solar fotovoltaica,5,11,2020,0.06191
1292,41018.534,Solar fotovoltaica,5,12,2020,0.03062
1293,4165.463,Otras renovables,5,1,2020,0.00575
1294,3995.475,Otras renovables,5,2,2020,0.00506
1295,4059.376,Otras renovables,5,3,2020,0.0034
1296,3172.86,Otras renovables,5,4,2020,0.0032
1297,3625.363,Otras renovables,5,5,2020,0.00317
1298,3626.346,Otras renovables,5,6,2020,0.00365
1299,3799.593,Otras renovables,5,7,2020,0.00322
1300,3232.749,Otras renovables,5,8,2020,0.00302
1301,3521.164,Otras renovables,5,9,2020,0.00372
1302,3782.983,Otras renovables,5,10,2020,0.00313
1303,3756.11,Otras renovables,5,11,2020,0.00503
1304,2701.784,Otras renovables,5,12,2020,0.00202
1317,304.314,Hidráulica,8742,1,2020,0.00377
1318,267.69,Hidráulica,8742,2,2020,0.00231
1319,299.312,Hidráulica,8742,3,2020,0.00247
1320,288.387,Hidráulica,8742,4,2020,0.00363
1321,288.463,Hidráulica,8742,5,2020,0.00294
1322,272.333,Hidráulica,8742,6,2020,0.00211
1323,290.301,Hidráulica,8742,7,2020,0.00161
1324,294.139,Hidráulica,8742,8,2020,0.00149
1325,291.651,Hidráulica,8742,9,2020,0.0025
1326,299.756,Hidráulica,8742,10,2020,0.00248
1327,285.276,Hidráulica,8742,11,2020,0.00391
1328,299.581,Hidráulica,8742,12,2020,0.0038
1329,824.55,Hidroeólica,8742,1,2020,0.01022
1330,1338.515,Hidroeólica,8742,2,2020,0.01155
1331,1823.614,Hidroeólica,8742,3,2020,0.01503
1332,991.125,Hidroeólica,8742,4,2020,0.01247
1333,1442.708,Hidroeólica,8742,5,2020,0.01469
1334,742.628,Hidroeólica,8742,6,2020,0.00576
1335,3652.422,Hidroeólica,8742,7,2020,0.0203
1336,3575.741,Hidroeólica,8742,8,2020,0.01809
1337,1911.898,Hidroeólica,8742,9,2020,0.01639
1338,1456.723,Hidroeólica,8742,10,2020,0.01204
1339,821.801,Hidroeólica,8742,11,2020,0.01126
1340,958.502,Hidroeólica,8742,12,2020,0.01214
1341,60189.521,Eólica,8742,1,2020,0.74589
1342,93155.251,Eólica,8742,2,2020,0.80399
1343,97166.353,Eólica,8742,3,2020,0.80105
1344,54728.521,Eólica,8742,4,2020,0.68843
1345,69749.659,Eólica,8742,5,2020,0.71006
1346,103362.193,Eólica,8742,6,2020,0.8018
1347,148258.526,Eólica,8742,7,2020,0.82407
1348,166390.161,Eólica,8742,8,2020,0.84184
1349,92772.315,Eólica,8742,9,2020,0.79541
1350,98440.837,Eólica,8742,10,2020,0.81359
1351,54913.391,Eólica,8742,11,2020,0.75233
1352,61422.595,Eólica,8742,12,2020,0.77809
1353,18499.905,Solar fotovoltaica,8742,1,2020,0.22926
1354,20258.367,Solar fotovoltaica,8742,2,2020,0.17484
1355,21187.944,Solar fotovoltaica,8742,3,2020,0.17468
1356,22649.498,Solar fotovoltaica,8742,4,2020,0.28491
1357,26043.626,Solar fotovoltaica,8742,5,2020,0.26513
1358,23750.543,Solar fotovoltaica,8742,6,2020,0.18424
1359,27014.46,Solar fotovoltaica,8742,7,2020,0.15016
1360,26700.038,Solar fotovoltaica,8742,8,2020,0.13509
1361,21008.713,Solar fotovoltaica,8742,9,2020,0.18012
1362,20015.422,Solar fotovoltaica,8742,10,2020,0.16542
1363,16227.492,Solar fotovoltaica,8742,11,2020,0.22232
1364,15507.413,Solar fotovoltaica,8742,12,2020,0.19644
1365,876.28,Otras renovables,8742,1,2020,0.01086
1366,845.706,Otras renovables,8742,2,2020,0.0073
1367,821.683,Otras renovables,8742,3,2020,0.00677
1368,839.796,Otras renovables,8742,4,2020,0.01056
1369,705.902,Otras renovables,8742,5,2020,0.00719
1370,785.058,Otras renovables,8742,6,2020,0.00609
1371,693.86,Otras renovables,8742,7,2020,0.00386
1372,690.978,Otras renovables,8742,8,2020,0.0035
1373,649.58,Otras renovables,8742,9,2020,0.00557
1374,782.508,Otras renovables,8742,10,2020,0.00647
1375,743.103,Otras renovables,8742,11,2020,0.01018
1376,752.527,Otras renovables,8742,12,2020,0.00953
1389,17217.348,Hidráulica,6,1,2020,0.48744
1390,13735.378,Hidráulica,6,2,2020,0.45893
1391,19071.777,Hidráulica,6,3,2020,0.56789
1392,27640.193,Hidráulica,6,4,2020,0.61324
1393,15828.688,Hidráulica,6,5,2020,0.5236
1394,10297.485,Hidráulica,6,6,2020,0.44047
1395,10035.132,Hidráulica,6,7,2020,0.44048
1396,5798.843,Hidráulica,6,8,2020,0.27559
1397,5940.097,Hidráulica,6,9,2020,0.28255
1398,19866.496,Hidráulica,6,10,2020,0.50888
1399,11018.017,Hidráulica,6,11,2020,0.35381
1400,24967.619,Hidráulica,6,12,2020,0.55353
1401,7950.637,Eólica,6,1,2020,0.22509
1402,6888.136,Eólica,6,2,2020,0.23015
1403,6362.832,Eólica,6,3,2020,0.18946
1404,7338.098,Eólica,6,4,2020,0.16281
1405,3771.057,Eólica,6,5,2020,0.12474
1406,2525.293,Eólica,6,6,2020,0.10802
1407,1879.501,Eólica,6,7,2020,0.0825
1408,4528.121,Eólica,6,8,2020,0.2152
1409,4524.09,Eólica,6,9,2020,0.2152
1410,8390.82,Eólica,6,10,2020,0.21493
1411,10148.598,Eólica,6,11,2020,0.32589
1412,9874.142,Eólica,6,12,2020,0.21891
1413,96.596,Solar fotovoltaica,6,1,2020,0.00273
1414,145.21,Solar fotovoltaica,6,2,2020,0.00485
1415,186.698,Solar fotovoltaica,6,3,2020,0.00556
1416,188.535,Solar fotovoltaica,6,4,2020,0.00418
1417,259.88,Solar fotovoltaica,6,5,2020,0.0086
1418,237.966,Solar fotovoltaica,6,6,2020,0.01018
1419,268.473,Solar fotovoltaica,6,7,2020,0.01178
1420,219.533,Solar fotovoltaica,6,8,2020,0.01043
1421,219.283,Solar fotovoltaica,6,9,2020,0.01043
1422,146.433,Solar fotovoltaica,6,10,2020,0.00375
1423,140.691,Solar fotovoltaica,6,11,2020,0.00452
1424,74.397,Solar fotovoltaica,6,12,2020,0.00165
1425,6517.083,Otras renovables,6,1,2020,0.1845
1426,5852.967,Otras renovables,6,2,2020,0.19556
1427,4479.663,Otras renovables,6,3,2020,0.13339
1428,6854.239,Otras renovables,6,4,2020,0.15207
1429,7105.815,Otras renovables,6,5,2020,0.23506
1430,6914.823,Otras renovables,6,6,2020,0.29578
1431,7061.127,Otras renovables,6,7,2020,0.30994
1432,7036.509,Otras renovables,6,8,2020,0.33442
1433,6931.219,Otras renovables,6,9,2020,0.32969
1434,7199.104,Otras renovables,6,10,2020,0.1844
1435,6458.625,Otras renovables,6,11,2020,0.2074
1436,6753.154,Otras renovables,6,12,2020,0.14972
1437,3540.5975,Residuos renovables,6,1,2020,0.10024
1438,3307.7555,Residuos renovables,6,2,2020,0.11052
1439,3482.363,Residuos renovables,6,3,2020,0.10369
1440,3051.5825,Residuos renovables,6,4,2020,0.0677
1441,3264.915,Residuos renovables,6,5,2020,0.108
1442,3402.8075,Residuos renovables,6,6,2020,0.14555
1443,3537.8755,Residuos renovables,6,7,2020,0.15529
1444,3458.1715,Residuos renovables,6,8,2020,0.16435
1445,3408.465,Residuos renovables,6,9,2020,0.16213
1446,3436.84,Residuos renovables,6,10,2020,0.08803
1447,3375.166,Residuos renovables,6,11,2020,0.10838
1448,3436.9155,Residuos renovables,6,12,2020,0.0762
1461,42837.007,Hidráulica,7,1,2020,0.05292
1462,41127.482,Hidráulica,7,2,2020,0.05816
1463,74834.96,Hidráulica,7,3,2020,0.06141
1464,84727.773,Hidráulica,7,4,2020,0.09507
1465,81019.221,Hidráulica,7,5,2020,0.07612
1466,76267.721,Hidráulica,7,6,2020,0.06845
1467,73644.057,Hidráulica,7,7,2020,0.06849
1468,70583.172,Hidráulica,7,8,2020,0.06841
1469,42371.251,Hidráulica,7,9,2020,0.04386
1470,30150.68,Hidráulica,7,10,2020,0.02705
1471,33507.403,Hidráulica,7,11,2020,0.0475
1472,41917.384,Hidráulica,7,12,2020,0.03147
1473,609470.64,Eólica,7,1,2020,0.75288
1474,428947.467,Eólica,7,2,2020,0.60655
1475,869059.177,Eólica,7,3,2020,0.71319
1476,505277.673,Eólica,7,4,2020,0.56697
1477,542464.047,Eólica,7,5,2020,0.50966
1478,524431.112,Eólica,7,6,2020,0.47069
1479,459931.195,Eólica,7,7,2020,0.42773
1480,434294.979,Eólica,7,8,2020,0.42095
